node_id,period_month,node_type,node_name,country,incoming_flow,in_degree,in_voyages,in_route_count_sum,outgoing_flow,out_degree,out_voyages,out_route_count_sum,total_degree,in_route_exposure,out_route_exposure,total_route_exposure,betweenness,pagerank,incident_flow,node_throughput,flow_imbalance,incident_voyage_traversals,total_voyages,share_monthly_network_flow,active,months_since_last_active
CP024,2021-11-01,chokepoint,Mona Passage,,172000.0,1.0,1.0,1.0,172000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0001168770453482936,0.0067336033823485845,344000.0,172000.0,0.0,2.0,1.0,0.0022148857708076124,1,0.0
CP024,2021-12-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2022-01-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP024,2022-02-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
CP024,2022-03-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0
CP024,2022-04-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0
CP024,2022-05-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0
CP024,2022-06-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0
CP024,2022-07-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0
CP024,2022-08-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0
CP024,2022-09-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
CP024,2022-10-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0
CP024,2022-11-01,chokepoint,Mona Passage,,172000.0,1.0,1.0,1.0,172000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0002970297029702971,0.007815481429524821,344000.0,172000.0,0.0,2.0,1.0,0.001614895010417575,1,0.0
CP024,2022-12-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2023-01-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP024,2023-02-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
CP024,2023-03-01,chokepoint,Mona Passage,,684000.0,3.0,4.0,3.0,684000.0,3.0,4.0,3.0,6.0,3.0,3.0,3.0,0.0015255530129672007,0.009357287167452351,1368000.0,684000.0,0.0,8.0,4.0,0.005351288879050028,1,0.0
CP024,2023-04-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2023-05-01,chokepoint,Mona Passage,,167062.0,1.0,1.0,1.0,167062.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.005247376311844077,0.005825325351170266,334124.0,167062.0,0.0,2.0,1.0,0.0013512666416087597,1,0.0
CP024,2023-06-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2023-07-01,chokepoint,Mona Passage,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.340283569641368e-05,0.005613450667755302,348000.0,174000.0,0.0,2.0,1.0,0.0014814988381643365,1,0.0
CP024,2023-08-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2023-09-01,chokepoint,Mona Passage,,330520.0,2.0,2.0,2.0,330520.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,0.003539253539253539,0.007071219366563421,661040.0,330520.0,0.0,4.0,2.0,0.0029641293977900125,1,0.0
CP024,2023-10-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2023-11-01,chokepoint,Mona Passage,,330520.0,1.0,2.0,1.0,330520.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0002754820936639118,0.0066637417031868654,661040.0,330520.0,0.0,4.0,2.0,0.0027042966120175713,1,0.0
CP024,2023-12-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2024-01-01,chokepoint,Mona Passage,,336000.0,2.0,2.0,2.0,336000.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,0.02472344395575103,0.009512805095692882,672000.0,336000.0,0.0,4.0,2.0,0.0026478658106999123,1,0.0
CP024,2024-02-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2024-03-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP024,2024-04-01,chokepoint,Mona Passage,,501000.0,2.0,3.0,3.0,501000.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,0.012675070028011203,0.008703386990724453,1002000.0,501000.0,0.0,6.0,3.0,0.004289507582766327,1,0.0
CP024,2024-05-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2024-06-01,chokepoint,Mona Passage,,160000.0,1.0,1.0,1.0,160000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00014343086632243257,0.012547403039208534,320000.0,160000.0,0.0,2.0,1.0,0.0026396387891884487,1,0.0
CP024,2024-07-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP024,2024-08-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
CP024,2024-09-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
CP024,2024-10-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0
CP024,2024-11-01,chokepoint,Mona Passage,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00020120724346076458,0.01070120223287678,348000.0,174000.0,0.0,2.0,1.0,0.004224957215630817,1,0.0
CP024,2024-12-01,chokepoint,Mona Passage,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
CP027,2020-01-01,chokepoint,Mindoro Strait,,975615.0,2.0,6.0,6.0,975615.0,3.0,6.0,6.0,5.0,6.0,6.0,6.0,0.010989010989010988,0.02566862531650662,1951230.0,975615.0,0.0,12.0,6.0,0.014376337584106582,1,0.0
CP027,2020-02-01,chokepoint,Mindoro Strait,,659948.0,1.0,4.0,4.0,659948.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,0.005880665519219735,0.020378491101767354,1319896.0,659948.0,0.0,8.0,4.0,0.009418232603321407,1,0.0
CP027,2020-03-01,chokepoint,Mindoro Strait,,808906.0,2.0,5.0,5.0,808906.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,0.011882716049382716,0.02696489303606027,1617812.0,808906.0,0.0,10.0,5.0,0.013034770706000261,1,0.0
CP027,2020-04-01,chokepoint,Mindoro Strait,,1644352.0,1.0,10.0,9.0,1644352.0,2.0,10.0,9.0,3.0,9.0,9.0,9.0,0.015090543259557344,0.029869029302952804,3288704.0,1644352.0,0.0,20.0,10.0,0.023478864228904762,1,0.0
CP027,2020-05-01,chokepoint,Mindoro Strait,,1313852.0,1.0,8.0,7.0,1313852.0,2.0,8.0,7.0,3.0,7.0,7.0,7.0,0.008891928864569083,0.024239424726880898,2627704.0,1313852.0,0.0,16.0,8.0,0.017503383569350994,1,0.0
CP027,2020-06-01,chokepoint,Mindoro Strait,,648615.0,2.0,4.0,4.0,648615.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,0.009259259259259259,0.0321152086569698,1297230.0,648615.0,0.0,8.0,4.0,0.009859573491342291,1,0.0
CP027,2020-07-01,chokepoint,Mindoro Strait,,319700.0,1.0,2.0,2.0,319700.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.005420054200542005,0.020905563209756936,639400.0,319700.0,0.0,4.0,2.0,0.0059585455579825655,1,0.0
CP027,2020-08-01,chokepoint,Mindoro Strait,,955097.0,1.0,6.0,5.0,955097.0,3.0,6.0,5.0,4.0,5.0,5.0,5.0,0.0050420168067226885,0.022970465287761477,1910194.0,955097.0,0.0,12.0,6.0,0.017970114613980556,1,0.0
CP027,2020-09-01,chokepoint,Mindoro Strait,,486000.0,1.0,3.0,3.0,486000.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,0.006415396952686447,0.022528757800594067,972000.0,486000.0,0.0,6.0,3.0,0.008478920409420897,1,0.0
CP027,2020-10-01,chokepoint,Mindoro Strait,,522000.0,1.0,3.0,3.0,522000.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,0.00662451068955134,0.02174631594700921,1044000.0,522000.0,0.0,6.0,3.0,0.009024185439335034,1,0.0
CP027,2020-11-01,chokepoint,Mindoro Strait,,1010615.0,1.0,6.0,5.0,1010615.0,2.0,6.0,5.0,3.0,5.0,5.0,5.0,0.00849007314524556,0.02117601062142593,2021230.0,1010615.0,0.0,12.0,6.0,0.016826377240846086,1,0.0
CP027,2020-12-01,chokepoint,Mindoro Strait,,806482.0,2.0,5.0,5.0,806482.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,0.008763388510223954,0.02903628603929388,1612964.0,806482.0,0.0,10.0,5.0,0.014461170844839919,1,0.0
CP027,2021-01-01,chokepoint,Mindoro Strait,,682400.0,1.0,4.0,4.0,682400.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.00982456140350877,0.025503240815352903,1364800.0,682400.0,0.0,8.0,4.0,0.011749663703756404,1,0.0
CP027,2021-02-01,chokepoint,Mindoro Strait,,159764.0,1.0,1.0,1.0,159764.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.001721170395869191,0.019986971004602654,319528.0,159764.0,0.0,2.0,1.0,0.002908140925170125,1,0.0
CP027,2021-03-01,chokepoint,Mindoro Strait,,1143363.0,1.0,7.0,7.0,1143363.0,4.0,7.0,7.0,5.0,7.0,7.0,7.0,0.005960729312762974,0.021806196747996293,2286726.0,1143363.0,0.0,14.0,7.0,0.012488479949235319,1,0.0
CP027,2021-04-01,chokepoint,Mindoro Strait,,1455288.0,2.0,9.0,8.0,1455288.0,3.0,9.0,8.0,5.0,8.0,8.0,8.0,0.012234706616729088,0.031058508354259634,2910576.0,1455288.0,0.0,18.0,9.0,0.017326330706030523,1,0.0
CP027,2021-05-01,chokepoint,Mindoro Strait,,1504282.0,1.0,9.0,7.0,1504282.0,3.0,9.0,7.0,4.0,7.0,7.0,7.0,0.009406494960806271,0.023276821796453174,3008564.0,1504282.0,0.0,18.0,9.0,0.01590186044585236,1,0.0
CP027,2021-06-01,chokepoint,Mindoro Strait,,983430.0,2.0,6.0,5.0,983430.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,0.015034364261168385,0.02437587021351056,1966860.0,983430.0,0.0,12.0,6.0,0.012083173636100855,1,0.0
CP027,2021-07-01,chokepoint,Mindoro Strait,,1299830.0,2.0,8.0,7.0,1299830.0,3.0,8.0,7.0,5.0,7.0,7.0,7.0,0.011275773195876288,0.027218274686605856,2599660.0,1299830.0,0.0,16.0,8.0,0.014093791224309513,1,0.0
CP027,2021-08-01,chokepoint,Mindoro Strait,,1635615.0,2.0,10.0,10.0,1635615.0,4.0,10.0,10.0,6.0,10.0,10.0,10.0,0.013908368396446939,0.03153910181330558,3271230.0,1635615.0,0.0,20.0,10.0,0.021869982701130695,1,0.0
CP027,2021-09-01,chokepoint,Mindoro Strait,,647482.0,2.0,4.0,4.0,647482.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,0.011705685618729096,0.018539473213969992,1294964.0,647482.0,0.0,8.0,4.0,0.007109439495423288,1,0.0
CP027,2021-10-01,chokepoint,Mindoro Strait,,1677566.0,1.0,10.0,9.0,1677566.0,2.0,10.0,9.0,3.0,9.0,9.0,9.0,0.010504201680672268,0.026365886902036208,3355132.0,1677566.0,0.0,20.0,10.0,0.016167592948967042,1,0.0
CP027,2021-11-01,chokepoint,Mindoro Strait,,812033.0,1.0,5.0,3.0,812033.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,0.007363253856942497,0.019565622383116817,1624066.0,812033.0,0.0,10.0,5.0,0.010456746146082663,1,0.0
CP027,2021-12-01,chokepoint,Mindoro Strait,,1168021.0,1.0,7.0,6.0,1168021.0,2.0,7.0,6.0,3.0,6.0,6.0,6.0,0.007763975155279503,0.0230804363024463,2336042.0,1168021.0,0.0,14.0,7.0,0.012926567251420632,1,0.0
CP027,2022-01-01,chokepoint,Mindoro Strait,,1324499.0,2.0,8.0,7.0,1324499.0,4.0,8.0,7.0,6.0,7.0,7.0,7.0,0.014759665621734589,0.029877065832380686,2648998.0,1324499.0,0.0,16.0,8.0,0.015267502112236594,1,0.0
CP027,2022-02-01,chokepoint,Mindoro Strait,,983963.0,1.0,6.0,5.0,983963.0,3.0,6.0,5.0,4.0,5.0,5.0,5.0,0.008420208500400962,0.020712961764313868,1967926.0,983963.0,0.0,12.0,6.0,0.01394678475048271,1,0.0
CP027,2022-03-01,chokepoint,Mindoro Strait,,1489830.0,2.0,9.0,7.0,1489830.0,3.0,9.0,7.0,5.0,7.0,7.0,7.0,0.01075011944577162,0.030410446978822964,2979660.0,1489830.0,0.0,18.0,9.0,0.015067302854486432,1,0.0
CP027,2022-04-01,chokepoint,Mindoro Strait,,827482.0,2.0,5.0,5.0,827482.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,0.013900026730820636,0.02863604128301723,1654964.0,827482.0,0.0,10.0,5.0,0.007870918466658845,1,0.0
CP027,2022-05-01,chokepoint,Mindoro Strait,,1674296.0,2.0,10.0,8.0,1674296.0,3.0,10.0,8.0,5.0,8.0,8.0,8.0,0.010986442262739598,0.026817116475690076,3348592.0,1674296.0,0.0,20.0,10.0,0.01597487933489233,1,0.0
CP027,2022-06-01,chokepoint,Mindoro Strait,,970048.0,1.0,6.0,6.0,970048.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,0.009393939393939394,0.017778637684408394,1940096.0,970048.0,0.0,12.0,6.0,0.010178674750498924,1,0.0
CP027,2022-07-01,chokepoint,Mindoro Strait,,1008551.0,2.0,6.0,5.0,1008551.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,0.01381578947368421,0.02570774377525731,2017102.0,1008551.0,0.0,12.0,6.0,0.009334003694079501,1,0.0
CP027,2022-08-01,chokepoint,Mindoro Strait,,1660255.0,1.0,10.0,8.0,1660255.0,5.0,10.0,8.0,6.0,8.0,8.0,8.0,0.01030701754385965,0.019060054683763684,3320510.0,1660255.0,0.0,20.0,10.0,0.01603363014460567,1,0.0
CP027,2022-09-01,chokepoint,Mindoro Strait,,2315263.0,2.0,14.0,12.0,2315263.0,5.0,14.0,12.0,7.0,12.0,12.0,12.0,0.016936671575846832,0.027313591332589145,4630526.0,2315263.0,0.0,28.0,14.0,0.02405351195613603,1,0.0
CP027,2022-10-01,chokepoint,Mindoro Strait,,982700.0,2.0,6.0,6.0,982700.0,3.0,6.0,6.0,5.0,6.0,6.0,6.0,0.009522031366691561,0.02418631706882833,1965400.0,982700.0,0.0,12.0,6.0,0.008848994125913974,1,0.0
CP027,2022-11-01,chokepoint,Mindoro Strait,,1184000.0,2.0,7.0,7.0,1184000.0,4.0,7.0,7.0,6.0,7.0,7.0,7.0,0.014257425742574258,0.0253413895289706,2368000.0,1184000.0,0.0,14.0,7.0,0.011116486583339587,1,0.0
CP027,2022-12-01,chokepoint,Mindoro Strait,,2164048.0,1.0,13.0,10.0,2164048.0,4.0,13.0,10.0,5.0,10.0,10.0,10.0,0.008698453608247423,0.019841264373059914,4328096.0,2164048.0,0.0,26.0,13.0,0.020085492130884782,1,0.0
CP027,2023-01-01,chokepoint,Mindoro Strait,,1278648.0,2.0,8.0,8.0,1278648.0,3.0,8.0,8.0,5.0,8.0,8.0,8.0,0.0125,0.02695826345544144,2557296.0,1278648.0,0.0,16.0,8.0,0.011977391064139444,1,0.0
CP027,2023-02-01,chokepoint,Mindoro Strait,,1635162.0,3.0,10.0,8.0,1635162.0,4.0,10.0,8.0,7.0,8.0,8.0,8.0,0.011592994161801502,0.025353222964047746,3270324.0,1635162.0,0.0,20.0,10.0,0.014912401331520882,1,0.0
CP027,2023-03-01,chokepoint,Mindoro Strait,,805182.0,1.0,5.0,5.0,805182.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,0.0012204424103737605,0.014092657088322974,1610364.0,805182.0,0.0,10.0,5.0,0.006299358892121724,1,0.0
CP027,2023-04-01,chokepoint,Mindoro Strait,,1613220.0,1.0,10.0,9.0,1613220.0,3.0,10.0,9.0,4.0,9.0,9.0,9.0,0.00784039745381152,0.019386850372045177,3226440.0,1613220.0,0.0,20.0,10.0,0.01334825254286147,1,0.0
CP027,2023-05-01,chokepoint,Mindoro Strait,,954194.0,1.0,6.0,6.0,954194.0,3.0,6.0,6.0,4.0,6.0,6.0,6.0,0.00712143928035982,0.017640733259714696,1908388.0,954194.0,0.0,12.0,6.0,0.007717916233633195,1,0.0
CP027,2023-06-01,chokepoint,Mindoro Strait,,1946688.0,1.0,12.0,9.0,1946688.0,4.0,12.0,9.0,5.0,9.0,9.0,9.0,0.005921601334445371,0.018313960610516405,3893376.0,1946688.0,0.0,24.0,12.0,0.01631422939848629,1,0.0
CP027,2023-07-01,chokepoint,Mindoro Strait,,1495162.0,2.0,9.0,9.0,1495162.0,5.0,9.0,9.0,7.0,9.0,9.0,9.0,0.009841534612176813,0.018566996002136238,2990324.0,1495162.0,0.0,18.0,9.0,0.012730349229123366,1,0.0
CP027,2023-08-01,chokepoint,Mindoro Strait,,966950.0,1.0,6.0,6.0,966950.0,3.0,6.0,6.0,4.0,6.0,6.0,6.0,0.00883323626480295,0.016653398816821305,1933900.0,966950.0,0.0,12.0,6.0,0.009199674027373157,1,0.0
CP027,2023-09-01,chokepoint,Mindoro Strait,,955628.0,2.0,6.0,5.0,955628.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,0.010456885456885457,0.021561679226877507,1911256.0,955628.0,0.0,12.0,6.0,0.008570147186709651,1,0.0
CP027,2023-10-01,chokepoint,Mindoro Strait,,2130130.0,2.0,13.0,10.0,2130130.0,3.0,13.0,10.0,5.0,10.0,10.0,10.0,0.00908944658944659,0.022097159696088223,4260260.0,2130130.0,0.0,26.0,13.0,0.015837791300360785,1,0.0
CP027,2023-11-01,chokepoint,Mindoro Strait,,1348158.0,1.0,8.0,7.0,1348158.0,4.0,8.0,7.0,5.0,7.0,7.0,7.0,0.006267217630853994,0.01773440711614059,2696316.0,1348158.0,0.0,16.0,8.0,0.011030555221663999,1,0.0
CP027,2023-12-01,chokepoint,Mindoro Strait,,1987700.0,1.0,12.0,10.0,1987700.0,4.0,12.0,10.0,5.0,10.0,10.0,10.0,0.008,0.018086816332113058,3975400.0,1987700.0,0.0,24.0,12.0,0.013978948506686184,1,0.0
CP027,2024-01-01,chokepoint,Mindoro Strait,,2104190.0,3.0,13.0,13.0,2104190.0,5.0,13.0,13.0,8.0,13.0,13.0,13.0,0.013394642143142742,0.028104987106843057,4208380.0,2104190.0,0.0,26.0,13.0,0.01658218083397812,1,0.0
CP027,2024-02-01,chokepoint,Mindoro Strait,,1293315.0,2.0,8.0,8.0,1293315.0,4.0,8.0,8.0,6.0,8.0,8.0,8.0,0.0075712143928035975,0.01857455558344549,2586630.0,1293315.0,0.0,16.0,8.0,0.011389052750718904,1,0.0
CP027,2024-03-01,chokepoint,Mindoro Strait,,1515000.0,3.0,9.0,8.0,1515000.0,4.0,9.0,8.0,7.0,8.0,8.0,8.0,0.01176911544227886,0.024033922367422477,3030000.0,1515000.0,0.0,18.0,9.0,0.01253633841805013,1,0.0
CP027,2024-04-01,chokepoint,Mindoro Strait,,1811000.0,2.0,11.0,11.0,1811000.0,4.0,11.0,11.0,6.0,11.0,11.0,11.0,0.012675070028011203,0.019373130506268526,3622000.0,1811000.0,0.0,22.0,11.0,0.015505585294191254,1,0.0
CP027,2024-05-01,chokepoint,Mindoro Strait,,1340920.0,2.0,8.0,6.0,1340920.0,4.0,8.0,6.0,6.0,6.0,6.0,6.0,0.006534653465346535,0.027320856032438893,2681840.0,1340920.0,0.0,16.0,8.0,0.015212489579645442,1,0.0
CP027,2024-06-01,chokepoint,Mindoro Strait,,670274.0,3.0,4.0,4.0,670274.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0028686173264486515,0.02842959027619706,1340548.0,670274.0,0.0,8.0,4.0,0.011058007811153113,1,0.0
CP027,2024-07-01,chokepoint,Mindoro Strait,,657948.0,2.0,4.0,3.0,657948.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,0.005605124685426676,0.02136776302858369,1315896.0,657948.0,0.0,8.0,4.0,0.009099625455815932,1,0.0
CP027,2024-08-01,chokepoint,Mindoro Strait,,961563.0,2.0,6.0,4.0,961563.0,2.0,6.0,4.0,4.0,4.0,4.0,4.0,0.0014727540500736377,0.020269602438211118,1923126.0,961563.0,0.0,12.0,6.0,0.013993685281172057,1,0.0
CP027,2024-09-01,chokepoint,Mindoro Strait,,1153000.0,2.0,7.0,5.0,1153000.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,0.003009575923392613,0.02294079046251731,2306000.0,1153000.0,0.0,14.0,7.0,0.016626615941596482,1,0.0
CP027,2024-10-01,chokepoint,Mindoro Strait,,334000.0,1.0,2.0,2.0,334000.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0005877167205406994,0.01245370878898755,668000.0,334000.0,0.0,4.0,2.0,0.00512997411467283,1,0.0
CP027,2024-11-01,chokepoint,Mindoro Strait,,334000.0,1.0,2.0,1.0,334000.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0012072434607645875,0.018726332425680982,668000.0,334000.0,0.0,4.0,2.0,0.00810997534494651,1,0.0
CP027,2024-12-01,chokepoint,Mindoro Strait,,326482.0,2.0,2.0,2.0,326482.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,0.00518326545723806,0.021787266800798337,652964.0,326482.0,0.0,4.0,2.0,0.006833493617070887,1,0.0
LNGN0004,2020-01-01,terminal,Acajutla FSRU,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
LNGN0004,2020-02-01,terminal,Acajutla FSRU,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
LNGN0004,2020-03-01,terminal,Acajutla FSRU,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
LNGN0004,2020-04-01,terminal,Acajutla FSRU,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
LNGN0004,2020-05-01,terminal,Acajutla FSRU,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
LNGN0004,2020-06-01,terminal,Acajutla FSRU,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
LNGN0004,2020-07-01,terminal,Acajutla FSRU,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
LNGN0004,2020-08-01,terminal,Acajutla FSRU,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
LNGN0004,2020-09-01,terminal,Acajutla FSRU,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
LNGN0004,2020-10-01,terminal,Acajutla FSRU,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
LNGN0004,2020-11-01,terminal,Acajutla FSRU,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
