node_id,node_type,metric,mean_rank,median_rank,best_rank,worst_rank,rank_std,mean_percentile_rank,top_5pct_months,top_10pct_months,top_20pct_months,months_observed,top_5pct_share,top_10pct_share,top_20pct_share
CP005,chokepoint,pagerank,11.083333333333334,9.0,1.0,35.0,8.261184850930462,0.946078431372549,37,51,60,60,0.6166666666666667,0.85,1.0
CP005,chokepoint,share_monthly_network_flow,5.566666666666666,4.0,3.0,36.0,4.6518327595259565,0.9755793226381461,55,59,60,60,0.9166666666666666,0.9833333333333333,1.0
CP005,chokepoint,total_degree,6.0,5.5,1.0,15.0,3.10821764829179,0.9675133689839572,54,60,60,60,0.9,1.0,1.0
CP005,chokepoint,total_route_exposure,5.95,5.0,1.0,27.0,4.2082445311433965,0.9708110516934046,53,59,60,60,0.8833333333333333,0.9833333333333333,1.0
CP005,chokepoint,total_strength,4.183333333333334,3.0,2.0,22.0,3.1108975579114153,0.9829768270944741,59,59,60,60,0.9833333333333333,0.9833333333333333,1.0
CP005,chokepoint,total_voyages,6.516666666666667,5.0,2.0,38.0,5.123861317625594,0.9685828877005348,54,59,60,60,0.9,0.9833333333333333,1.0
CP006,chokepoint,betweenness,6.683333333333334,6.5,1.0,17.0,2.5742641974343057,0.9696078431372549,57,60,60,60,0.95,1.0,1.0
CP006,chokepoint,eigenvector,1.5,1.0,1.0,28.0,3.5006052745397604,0.9393048128342246,59,59,60,60,0.9833333333333333,0.9833333333333333,1.0
CP006,chokepoint,node_throughput,2.066666666666667,1.0,1.0,37.0,4.650010631176717,0.9942513368983957,59,59,60,60,0.9833333333333333,0.9833333333333333,1.0
CP006,chokepoint,pagerank,10.533333333333333,9.0,3.0,30.0,4.720911527418991,0.9489750445632799,34,59,60,60,0.5666666666666667,0.9833333333333333,1.0
CP006,chokepoint,share_monthly_network_flow,2.066666666666667,1.0,1.0,37.0,4.650010631176717,0.9942513368983957,59,59,60,60,0.9833333333333333,0.9833333333333333,1.0
CP006,chokepoint,total_degree,6.3,6.0,2.0,19.0,2.451564702700181,0.9673796791443849,58,60,60,60,0.9666666666666667,1.0,1.0
CP006,chokepoint,total_route_exposure,1.8333333333333333,1.0,1.0,27.0,3.4057113877275587,0.9941176470588236,59,59,60,60,0.9833333333333333,0.9833333333333333,1.0
CP006,chokepoint,total_strength,1.4833333333333334,1.0,1.0,24.0,2.994297782292127,0.997415329768271,59,59,60,60,0.9833333333333333,0.9833333333333333,1.0
CP006,chokepoint,total_voyages,2.1,1.0,1.0,38.0,4.870179059110312,0.9931372549019607,59,59,60,60,0.9833333333333333,0.9833333333333333,1.0
CP007,chokepoint,betweenness,16.716666666666665,18.0,7.0,22.0,3.8492423496925565,0.9007130124777184,5,42,60,60,0.08333333333333333,0.7,1.0
CP007,chokepoint,eigenvector,31.65,29.5,1.0,84.0,22.164122023774052,0.7734848484848484,8,27,37,60,0.13333333333333333,0.45,0.6166666666666667
CP007,chokepoint,node_throughput,42.05,40.0,13.0,84.0,16.2422602167664,0.7749108734402852,0,3,27,60,0.0,0.05,0.45
CP007,chokepoint,pagerank,37.1,33.5,7.0,84.0,19.661284334827045,0.8022727272727272,1,12,32,60,0.016666666666666666,0.2,0.5333333333333333
CP007,chokepoint,share_monthly_network_flow,42.05,40.0,13.0,84.0,16.2422602167664,0.7749108734402852,0,3,27,60,0.0,0.05,0.45
CP007,chokepoint,total_degree,19.216666666666665,18.5,6.0,84.0,10.60554966118302,0.8749108734402852,8,32,59,60,0.13333333333333333,0.5333333333333333,0.9833333333333333
CP007,chokepoint,total_route_exposure,31.433333333333334,29.0,10.0,84.0,14.483616304049821,0.8022281639928699,2,14,42,60,0.03333333333333333,0.23333333333333334,0.7
CP007,chokepoint,total_strength,27.966666666666665,24.0,9.0,84.0,12.788987140911335,0.8507130124777185,2,12,49,60,0.03333333333333333,0.2,0.8166666666666667
CP007,chokepoint,total_voyages,35.63333333333333,33.0,13.0,84.0,13.732266427758304,0.782843137254902,0,7,37,60,0.0,0.11666666666666667,0.6166666666666667
CP008,chokepoint,betweenness,2.0166666666666666,1.0,1.0,14.0,2.087019338078621,0.9945632798573975,59,60,60,60,0.9833333333333333,1.0,1.0
CP008,chokepoint,eigenvector,12.016666666666667,10.5,1.0,34.0,7.935100453619951,0.8830659536541889,30,50,60,60,0.5,0.8333333333333334,1.0
CP008,chokepoint,node_throughput,5.3,5.0,1.0,17.0,2.6251715036791046,0.9770053475935828,58,60,60,60,0.9666666666666667,1.0,1.0
CP008,chokepoint,pagerank,4.033333333333333,2.0,1.0,39.0,6.425496529430042,0.9837789661319073,57,57,59,60,0.95,0.95,0.9833333333333333
CP008,chokepoint,share_monthly_network_flow,5.3,5.0,1.0,17.0,2.6251715036791046,0.9770053475935828,58,60,60,60,0.9666666666666667,1.0,1.0
CP008,chokepoint,total_degree,1.4666666666666666,1.0,1.0,5.0,0.812334294271587,0.9970588235294117,60,60,60,60,1.0,1.0,1.0
CP008,chokepoint,total_route_exposure,3.5833333333333335,3.0,1.0,11.0,2.38136598506031,0.9844028520499108,59,60,60,60,0.9833333333333333,1.0,1.0
CP008,chokepoint,total_strength,4.4,4.0,1.0,14.0,2.337607062716277,0.9818181818181818,58,60,60,60,0.9666666666666667,1.0,1.0
CP008,chokepoint,total_voyages,4.75,4.0,1.0,14.0,2.2671194296892647,0.9786541889483066,58,60,60,60,0.9666666666666667,1.0,1.0
CP009,chokepoint,betweenness,7.016666666666667,6.0,2.0,21.0,3.743883901333836,0.9677807486631017,55,59,60,60,0.9166666666666666,0.9833333333333333,1.0
CP009,chokepoint,eigenvector,25.216666666666665,25.0,1.0,48.0,13.441766009209047,0.8124777183600713,8,20,48,60,0.13333333333333333,0.3333333333333333,0.8
CP009,chokepoint,node_throughput,7.366666666666666,5.5,2.0,31.0,5.775361656198424,0.9659536541889484,51,56,60,60,0.85,0.9333333333333333,1.0
CP009,chokepoint,pagerank,10.366666666666667,7.0,1.0,56.0,10.931166245201197,0.9499108734402851,41,49,58,60,0.6833333333333333,0.8166666666666667,0.9666666666666667
CP009,chokepoint,share_monthly_network_flow,7.366666666666666,5.5,2.0,31.0,5.775361656198424,0.9659536541889484,51,56,60,60,0.85,0.9333333333333333,1.0
CP009,chokepoint,total_degree,2.8333333333333335,2.0,1.0,17.0,2.4017413644938754,0.9889483065953654,59,60,60,60,0.9833333333333333,1.0,1.0
CP009,chokepoint,total_route_exposure,7.95,5.5,2.0,41.0,6.99012620821539,0.9583778966131907,47,56,59,60,0.7833333333333333,0.9333333333333333,0.9833333333333333
CP009,chokepoint,total_strength,5.783333333333333,4.0,2.0,23.0,4.286722372695131,0.9744206773618539,55,59,60,60,0.9166666666666666,0.9833333333333333,1.0
CP009,chokepoint,total_voyages,6.85,5.0,1.0,31.0,6.052944373874614,0.9663992869875223,51,56,60,60,0.85,0.9333333333333333,1.0
CP010,chokepoint,betweenness,13.533333333333333,13.0,7.0,21.0,4.147560715288643,0.9250891265597149,15,52,60,60,0.25,0.8666666666666667,1.0
CP010,chokepoint,eigenvector,56.53333333333333,62.0,1.0,93.0,23.85227606427378,0.6399286987522282,7,7,9,60,0.11666666666666667,0.11666666666666667,0.15
CP010,chokepoint,node_throughput,35.9,33.5,11.0,78.0,15.51784101705223,0.8082442067736185,0,10,38,60,0.0,0.16666666666666666,0.6333333333333333
CP010,chokepoint,pagerank,25.516666666666666,20.5,2.0,78.0,16.30689951374609,0.8640374331550802,11,29,48,60,0.18333333333333332,0.48333333333333334,0.8
CP010,chokepoint,share_monthly_network_flow,35.9,33.5,11.0,78.0,15.51784101705223,0.8082442067736185,0,10,38,60,0.0,0.16666666666666666,0.6333333333333333
CP010,chokepoint,total_degree,9.683333333333334,7.0,3.0,78.0,10.714304815694566,0.9401069518716577,48,55,59,60,0.8,0.9166666666666666,0.9833333333333333
CP010,chokepoint,total_route_exposure,24.9,22.5,8.0,78.0,13.111904281922783,0.8493315508021391,3,25,54,60,0.05,0.4166666666666667,0.9
CP010,chokepoint,total_strength,25.083333333333332,21.0,9.0,78.0,12.76554109891244,0.866354723707665,2,24,54,60,0.03333333333333333,0.4,0.9
CP010,chokepoint,total_voyages,26.733333333333334,24.5,9.0,78.0,14.090346096080987,0.8420231729055259,2,24,49,60,0.03333333333333333,0.4,0.8166666666666667
CP011,chokepoint,betweenness,3.6333333333333333,3.0,1.0,11.0,2.4699321795853852,0.9858734402852051,59,60,60,60,0.9833333333333333,1.0,1.0
CP011,chokepoint,eigenvector,5.916666666666667,6.0,1.0,14.0,2.763513280177519,0.915686274509804,56,60,60,60,0.9333333333333333,1.0,1.0
CP011,chokepoint,node_throughput,7.666666666666667,6.0,1.0,40.0,5.794991018453333,0.9642156862745098,52,57,59,60,0.8666666666666667,0.95,0.9833333333333333
CP011,chokepoint,pagerank,3.8333333333333335,1.0,1.0,42.0,6.504670204036238,0.9848484848484849,54,59,59,60,0.9,0.9833333333333333,0.9833333333333333
CP011,chokepoint,share_monthly_network_flow,7.666666666666667,6.0,1.0,40.0,5.794991018453333,0.9642156862745098,52,57,59,60,0.8666666666666667,0.95,0.9833333333333333
CP011,chokepoint,total_degree,3.2,3.0,1.0,13.0,2.7358263400135368,0.9852941176470588,57,60,60,60,0.95,1.0,1.0
CP011,chokepoint,total_route_exposure,6.833333333333333,5.0,1.0,38.0,6.048299009139247,0.9634135472370766,50,57,60,60,0.8333333333333334,0.95,1.0
CP011,chokepoint,total_strength,6.0,6.0,1.0,22.0,3.58906059188242,0.973217468805704,57,59,60,60,0.95,0.9833333333333333,1.0
CP011,chokepoint,total_voyages,7.9,6.5,1.0,42.0,6.138790252379686,0.9586898395721926,52,58,59,60,0.8666666666666667,0.9666666666666667,0.9833333333333333
CP012,chokepoint,betweenness,12.7,11.0,2.0,21.0,4.446670817131869,0.9144830659536541,24,56,60,60,0.4,0.9333333333333333,1.0
CP012,chokepoint,eigenvector,37.2,34.0,1.0,116.0,24.65958059769544,0.7357397504456329,9,13,35,60,0.15,0.21666666666666667,0.5833333333333334
CP012,chokepoint,node_throughput,33.21666666666667,29.0,7.0,118.0,20.387842561040767,0.8146167557932263,3,18,42,60,0.05,0.3,0.7
CP012,chokepoint,pagerank,13.516666666666667,7.0,1.0,118.0,20.030055100888585,0.9203208556149732,38,51,57,60,0.6333333333333333,0.85,0.95
CP012,chokepoint,share_monthly_network_flow,33.21666666666667,29.0,7.0,118.0,20.387842561040767,0.8146167557932263,3,18,42,60,0.05,0.3,0.7
CP012,chokepoint,total_degree,13.666666666666666,8.5,3.0,118.0,19.514155372113997,0.9097593582887701,40,54,57,60,0.6666666666666666,0.9,0.95
CP012,chokepoint,total_route_exposure,26.683333333333334,21.0,6.0,118.0,18.827937830199385,0.8301247771836007,2,23,52,60,0.03333333333333333,0.38333333333333336,0.8666666666666667
CP012,chokepoint,total_strength,23.9,19.0,4.0,118.0,19.078517513383336,0.864795008912656,6,33,53,60,0.1,0.55,0.8833333333333333
CP012,chokepoint,total_voyages,31.666666666666668,27.0,7.0,118.0,19.703451187560137,0.8055258467023172,4,16,43,60,0.06666666666666667,0.26666666666666666,0.7166666666666667
CP013,chokepoint,betweenness,16.1,17.0,5.0,21.0,3.3884149586795576,0.8889483065953654,4,53,60,60,0.06666666666666667,0.8833333333333333,1.0
CP013,chokepoint,eigenvector,47.18333333333333,52.5,1.0,82.0,23.587911056780744,0.6852495543672015,9,9,18,60,0.15,0.15,0.3
CP013,chokepoint,node_throughput,37.06666666666667,33.5,4.0,86.0,19.65884168757598,0.7969251336898395,2,11,38,60,0.03333333333333333,0.18333333333333332,0.6333333333333333
CP013,chokepoint,pagerank,22.5,18.0,4.0,86.0,15.069893659719508,0.8755347593582887,7,32,53,60,0.11666666666666667,0.5333333333333333,0.8833333333333333
CP013,chokepoint,share_monthly_network_flow,37.06666666666667,33.5,4.0,86.0,19.65884168757598,0.7969251336898395,2,11,38,60,0.03333333333333333,0.18333333333333332,0.6333333333333333
CP013,chokepoint,total_degree,23.383333333333333,21.0,6.0,86.0,14.577776988310116,0.8401960784313726,7,27,55,60,0.11666666666666667,0.45,0.9166666666666666
CP013,chokepoint,total_route_exposure,29.133333333333333,24.5,3.0,86.0,16.52472894381831,0.8112299465240641,3,19,44,60,0.05,0.31666666666666665,0.7333333333333333
CP013,chokepoint,total_strength,26.066666666666666,22.0,3.0,86.0,16.285448081309877,0.8562388591800356,3,24,51,60,0.05,0.4,0.85
CP013,chokepoint,total_voyages,34.0,32.0,4.0,86.0,17.990581339944313,0.7894830659536541,3,16,41,60,0.05,0.26666666666666666,0.6833333333333333
CP014,chokepoint,betweenness,13.75,13.5,3.0,21.0,4.221113195611969,0.909180035650624,13,54,60,60,0.21666666666666667,0.9,1.0
CP014,chokepoint,eigenvector,18.183333333333334,15.0,1.0,85.0,17.298468303572935,0.8407308377896613,18,44,55,60,0.3,0.7333333333333333,0.9166666666666666
CP014,chokepoint,node_throughput,41.85,36.5,12.0,92.0,21.369092998843453,0.7678698752228164,0,7,32,60,0.0,0.11666666666666667,0.5333333333333333
CP014,chokepoint,pagerank,33.13333333333333,25.0,4.0,92.0,21.970293245897622,0.8148841354723707,4,17,41,60,0.06666666666666667,0.2833333333333333,0.6833333333333333
CP014,chokepoint,share_monthly_network_flow,41.85,36.5,12.0,92.0,21.369092998843453,0.7678698752228164,0,7,32,60,0.0,0.11666666666666667,0.5333333333333333
CP014,chokepoint,total_degree,17.983333333333334,12.0,3.0,92.0,18.352935078311063,0.8779857397504457,25,43,56,60,0.4166666666666667,0.7166666666666667,0.9333333333333333
CP014,chokepoint,total_route_exposure,34.46666666666667,28.5,7.0,92.0,19.56775856201325,0.7734402852049911,1,12,38,60,0.016666666666666666,0.2,0.6333333333333333
CP014,chokepoint,total_strength,29.516666666666666,23.5,9.0,92.0,18.918640853703323,0.8341354723707665,3,23,45,60,0.05,0.38333333333333336,0.75
CP014,chokepoint,total_voyages,39.56666666666667,35.0,12.0,92.0,20.280546466299956,0.7516934046345811,0,9,33,60,0.0,0.15,0.55
CP015,chokepoint,betweenness,13.633333333333333,14.0,6.0,19.0,2.736858688391855,0.9320855614973261,9,60,60,60,0.15,1.0,1.0
CP015,chokepoint,eigenvector,41.31666666666667,45.0,1.0,93.0,24.429415213705298,0.7263814616755794,8,13,25,60,0.13333333333333333,0.21666666666666667,0.4166666666666667
CP015,chokepoint,node_throughput,20.566666666666666,18.0,7.0,67.0,10.461173843890103,0.8937611408199644,5,35,58,60,0.08333333333333333,0.5833333333333334,0.9666666666666667
CP015,chokepoint,pagerank,20.266666666666666,18.5,3.0,53.0,9.54004346837744,0.896969696969697,7,32,57,60,0.11666666666666667,0.5333333333333333,0.95
CP015,chokepoint,share_monthly_network_flow,20.566666666666666,18.0,7.0,67.0,10.461173843890103,0.8937611408199644,5,35,58,60,0.08333333333333333,0.5833333333333334,0.9666666666666667
CP015,chokepoint,total_degree,13.533333333333333,13.0,3.0,24.0,5.110529730301329,0.9190285204991088,17,53,60,60,0.2833333333333333,0.8833333333333333,1.0
CP015,chokepoint,total_route_exposure,14.7,13.5,5.0,41.0,6.525828734955132,0.9156862745098039,20,46,59,60,0.3333333333333333,0.7666666666666667,0.9833333333333333
CP015,chokepoint,total_strength,13.983333333333333,12.0,5.0,44.0,5.941784433979999,0.9289661319073085,17,52,59,60,0.2833333333333333,0.8666666666666667,0.9833333333333333
CP015,chokepoint,total_voyages,17.766666666666666,16.5,6.0,48.0,8.18921710764577,0.8975935828877006,11,40,59,60,0.18333333333333332,0.6666666666666666,0.9833333333333333
CP016,chokepoint,betweenness,17.25,18.0,11.0,21.0,2.3479164943427557,0.9125222816399287,0,50,60,60,0.0,0.8333333333333334,1.0
CP016,chokepoint,eigenvector,55.71666666666667,62.0,1.0,88.0,23.935004977581187,0.6493761140819964,7,7,12,60,0.11666666666666667,0.11666666666666667,0.2
CP016,chokepoint,node_throughput,21.816666666666666,19.5,8.0,59.0,9.647150570209517,0.8886363636363637,3,30,58,60,0.05,0.5,0.9666666666666667
CP016,chokepoint,pagerank,16.516666666666666,14.5,5.0,46.0,9.983871173839294,0.9169786096256684,19,46,58,60,0.31666666666666665,0.7666666666666667,0.9666666666666667
CP016,chokepoint,share_monthly_network_flow,21.816666666666666,19.5,8.0,59.0,9.647150570209517,0.8886363636363637,3,30,58,60,0.05,0.5,0.9666666666666667
CP016,chokepoint,total_degree,5.766666666666667,5.0,1.0,18.0,3.4511931941397944,0.9696078431372549,53,60,60,60,0.8833333333333333,1.0,1.0
CP016,chokepoint,total_route_exposure,16.0,14.0,6.0,38.0,7.22753679586574,0.9070855614973261,11,46,60,60,0.18333333333333332,0.7666666666666667,1.0
CP016,chokepoint,total_strength,15.033333333333333,14.0,6.0,40.0,5.8973325388217965,0.9249108734402852,13,51,59,60,0.21666666666666667,0.85,0.9833333333333333
CP016,chokepoint,total_voyages,18.216666666666665,15.0,7.0,42.0,8.42331644229312,0.8983511586452763,10,40,58,60,0.16666666666666666,0.6666666666666666,0.9666666666666667
CP017,chokepoint,betweenness,13.866666666666667,14.0,9.0,21.0,3.0833982280542944,0.8858734402852051,9,55,60,60,0.15,0.9166666666666666,1.0
CP017,chokepoint,eigenvector,27.083333333333332,19.0,1.0,99.0,23.731043579634903,0.774777183600713,11,31,48,60,0.18333333333333332,0.5166666666666667,0.8
CP017,chokepoint,node_throughput,40.03333333333333,33.0,10.0,103.0,23.954028475936752,0.7630570409982175,2,12,37,60,0.03333333333333333,0.2,0.6166666666666667
CP017,chokepoint,pagerank,28.033333333333335,19.0,2.0,103.0,24.19270562896423,0.8282085561497327,16,31,43,60,0.26666666666666666,0.5166666666666667,0.7166666666666667
CP017,chokepoint,share_monthly_network_flow,40.03333333333333,33.0,10.0,103.0,23.954028475936752,0.7630570409982175,2,12,37,60,0.03333333333333333,0.2,0.6166666666666667
CP017,chokepoint,total_degree,27.183333333333334,21.0,8.0,103.0,20.67381186852442,0.8098930481283423,3,24,54,60,0.05,0.4,0.9
CP017,chokepoint,total_route_exposure,38.6,32.0,9.0,103.0,21.195778281279328,0.7415775401069519,1,12,34,60,0.016666666666666666,0.2,0.5666666666666667
CP017,chokepoint,total_strength,29.75,20.5,7.0,103.0,22.7824084677898,0.8188948306595365,6,28,45,60,0.1,0.4666666666666667,0.75
CP017,chokepoint,total_voyages,39.75,32.5,10.0,103.0,21.673716801693246,0.7414884135472372,1,8,36,60,0.016666666666666666,0.13333333333333333,0.6
CP018,chokepoint,betweenness,20.116666666666667,21.0,13.0,23.0,1.8784384667713576,0.6313725490196078,0,19,60,60,0.0,0.31666666666666665,1.0
CP018,chokepoint,eigenvector,75.68333333333334,80.0,1.0,127.0,32.9419065786962,0.4090463458110517,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
CP018,chokepoint,node_throughput,89.2,87.0,48.0,127.0,17.08979277080774,0.3824420677361854,0,0,0,60,0.0,0.0,0.0
CP018,chokepoint,pagerank,76.21666666666667,84.5,25.0,127.0,29.585321410081942,0.45316399286987524,0,0,9,60,0.0,0.0,0.15
CP018,chokepoint,share_monthly_network_flow,89.2,87.0,48.0,127.0,17.08979277080774,0.3824420677361854,0,0,0,60,0.0,0.0,0.0
CP018,chokepoint,total_degree,71.81666666666666,84.5,20.0,127.0,33.54303669518404,0.45467914438502677,0,0,19,60,0.0,0.0,0.31666666666666665
CP018,chokepoint,total_route_exposure,83.03333333333333,84.5,37.0,127.0,21.61917437287955,0.38270944741532975,0,0,1,60,0.0,0.0,0.016666666666666666
CP018,chokepoint,total_strength,81.6,84.5,35.0,127.0,23.25335769448784,0.4242869875222816,0,0,1,60,0.0,0.0,0.016666666666666666
CP018,chokepoint,total_voyages,85.25,86.0,43.0,127.0,19.887501398225144,0.3782085561497326,0,0,0,60,0.0,0.0,0.0
CP019,chokepoint,betweenness,17.683333333333334,18.5,7.0,23.0,3.562952815904468,0.8290552584670231,3,39,60,60,0.05,0.65,1.0
CP019,chokepoint,eigenvector,39.35,35.0,1.0,112.0,25.818680006695455,0.7122994652406417,7,9,34,60,0.11666666666666667,0.15,0.5666666666666667
CP019,chokepoint,node_throughput,58.166666666666664,52.0,13.0,112.0,22.709041480691152,0.6686720142602495,0,2,7,60,0.0,0.03333333333333333,0.11666666666666667
CP019,chokepoint,pagerank,33.55,25.0,7.0,112.0,24.590493546924915,0.8018270944741533,4,19,44,60,0.06666666666666667,0.31666666666666665,0.7333333333333333
CP019,chokepoint,share_monthly_network_flow,58.166666666666664,52.0,13.0,112.0,22.709041480691152,0.6686720142602495,0,2,7,60,0.0,0.03333333333333333,0.11666666666666667
CP019,chokepoint,total_degree,30.2,23.0,9.0,112.0,23.947541539012136,0.7918894830659536,3,20,52,60,0.05,0.3333333333333333,0.8666666666666667
CP019,chokepoint,total_route_exposure,45.6,39.0,11.0,112.0,22.98134836952253,0.6929590017825312,0,5,29,60,0.0,0.08333333333333333,0.48333333333333334
CP019,chokepoint,total_strength,42.75,33.5,9.0,112.0,23.89427631626382,0.7520944741532977,2,4,37,60,0.03333333333333333,0.06666666666666667,0.6166666666666667
CP019,chokepoint,total_voyages,51.4,45.0,13.0,112.0,21.84242489797616,0.669964349376114,0,2,16,60,0.0,0.03333333333333333,0.26666666666666666
CP020,chokepoint,betweenness,12.283333333333333,12.0,8.0,20.0,2.307626755551654,0.9392602495543673,14,59,60,60,0.23333333333333334,0.9833333333333333,1.0
CP020,chokepoint,eigenvector,37.766666666666666,40.5,1.0,75.0,17.83195253115727,0.7453654188948307,7,8,26,60,0.11666666666666667,0.13333333333333333,0.43333333333333335
CP020,chokepoint,node_throughput,26.6,26.0,11.0,67.0,10.32718971732519,0.8610071301247771,0,13,53,60,0.0,0.21666666666666667,0.8833333333333333
CP020,chokepoint,pagerank,13.733333333333333,13.0,5.0,37.0,6.2078863639200605,0.9319073083778966,20,53,60,60,0.3333333333333333,0.8833333333333333,1.0
CP020,chokepoint,share_monthly_network_flow,26.6,26.0,11.0,67.0,10.32718971732519,0.8610071301247771,0,13,53,60,0.0,0.21666666666666667,0.8833333333333333
CP020,chokepoint,total_degree,29.483333333333334,31.0,7.0,45.0,8.933827669938468,0.7982174688057041,3,7,52,60,0.05,0.11666666666666667,0.8666666666666667
CP020,chokepoint,total_route_exposure,19.266666666666666,18.0,5.0,41.0,6.643122266399114,0.8842691622103387,2,37,59,60,0.03333333333333333,0.6166666666666667,0.9833333333333333
CP020,chokepoint,total_strength,17.8,16.0,8.0,44.0,5.993782088866224,0.9081105169340463,2,42,59,60,0.03333333333333333,0.7,0.9833333333333333
CP020,chokepoint,total_voyages,23.666666666666668,23.0,10.0,48.0,8.341577842587984,0.8623885918003565,2,20,56,60,0.03333333333333333,0.3333333333333333,0.9333333333333333
CP021,chokepoint,betweenness,21.35,21.0,18.0,24.0,1.1020012611884864,0.5073083778966132,0,3,60,60,0.0,0.05,1.0
CP021,chokepoint,eigenvector,85.26666666666667,95.0,1.0,127.0,33.776366557892324,0.29870766488413547,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
CP021,chokepoint,node_throughput,94.63333333333334,94.0,54.0,127.0,15.844548510895615,0.2912655971479501,0,0,0,60,0.0,0.0,0.0
CP021,chokepoint,pagerank,90.73333333333333,94.0,26.0,127.0,22.591333771646173,0.3130124777183601,0,0,3,60,0.0,0.0,0.05
CP021,chokepoint,share_monthly_network_flow,94.63333333333334,94.0,54.0,127.0,15.844548510895615,0.2912655971479501,0,0,0,60,0.0,0.0,0.0
CP021,chokepoint,total_degree,88.98333333333333,94.0,18.0,127.0,25.937010835357377,0.3146167557932264,0,1,6,60,0.0,0.016666666666666666,0.1
CP021,chokepoint,total_route_exposure,93.05,94.0,40.0,127.0,18.056807721320666,0.28903743315508024,0,0,0,60,0.0,0.0,0.0
CP021,chokepoint,total_strength,92.43333333333334,94.0,42.0,127.0,19.14207953801123,0.30392156862745096,0,0,0,60,0.0,0.0,0.0
CP021,chokepoint,total_voyages,93.78333333333333,94.0,49.0,127.0,16.836292182760328,0.28810160427807485,0,0,0,60,0.0,0.0,0.0
CP022,chokepoint,betweenness,12.1,12.5,3.0,20.0,4.107454983402492,0.9401069518716577,21,59,60,60,0.35,0.9833333333333333,1.0
CP022,chokepoint,eigenvector,39.733333333333334,43.0,1.0,84.0,21.783111687779137,0.7348484848484849,9,11,25,60,0.15,0.18333333333333332,0.4166666666666667
CP022,chokepoint,node_throughput,17.816666666666666,13.0,1.0,70.0,13.435964470142732,0.9087344028520499,19,43,56,60,0.31666666666666665,0.7166666666666667,0.9333333333333333
CP022,chokepoint,pagerank,27.683333333333334,29.5,5.0,59.0,14.75734998334977,0.8573083778966132,10,22,46,60,0.16666666666666666,0.36666666666666664,0.7666666666666667
CP022,chokepoint,share_monthly_network_flow,17.816666666666666,13.0,1.0,70.0,13.435964470142732,0.9087344028520499,19,43,56,60,0.31666666666666665,0.7166666666666667,0.9333333333333333
CP022,chokepoint,total_degree,13.316666666666666,12.0,4.0,25.0,5.084011717260587,0.9188057040998217,18,49,60,60,0.3,0.8166666666666667,1.0
CP022,chokepoint,total_route_exposure,12.75,10.0,1.0,56.0,10.963150914135118,0.9252673796791444,32,54,57,60,0.5333333333333333,0.9,0.95
CP022,chokepoint,total_strength,12.9,10.0,1.0,52.0,9.362203130547163,0.9352495543672015,31,54,58,60,0.5166666666666667,0.9,0.9666666666666667
CP022,chokepoint,total_voyages,16.75,13.0,1.0,66.0,12.719429952049138,0.9040998217468806,20,42,56,60,0.3333333333333333,0.7,0.9333333333333333
CP023,chokepoint,betweenness,21.0,21.0,16.0,23.0,1.4613669013423647,0.5387254901960784,0,8,60,60,0.0,0.13333333333333333,1.0
CP023,chokepoint,eigenvector,80.75,88.5,1.0,125.0,33.247212193566966,0.3487522281639929,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
CP023,chokepoint,node_throughput,92.4,93.5,48.0,125.0,15.33380004202525,0.31470588235294117,0,0,0,60,0.0,0.0,0.0
CP023,chokepoint,pagerank,86.15,90.0,28.0,125.0,24.64447199677851,0.3501336898395722,0,0,5,60,0.0,0.0,0.08333333333333333
CP023,chokepoint,share_monthly_network_flow,92.4,93.5,48.0,125.0,15.33380004202525,0.31470588235294117,0,0,0,60,0.0,0.0,0.0
CP023,chokepoint,total_degree,83.46666666666667,90.0,18.0,125.0,28.420252188593913,0.35276292335115866,0,1,8,60,0.0,0.016666666666666666,0.13333333333333333
CP023,chokepoint,total_route_exposure,89.63333333333334,90.0,40.0,125.0,18.504206270940514,0.3111408199643494,0,0,0,60,0.0,0.0,0.0
CP023,chokepoint,total_strength,88.9,90.0,38.0,125.0,19.527208310631085,0.3352941176470588,0,0,1,60,0.0,0.0,0.016666666666666666
CP023,chokepoint,total_voyages,91.11666666666666,91.0,49.0,125.0,16.707951691261087,0.307174688057041,0,0,0,60,0.0,0.0,0.0
CP024,chokepoint,betweenness,20.533333333333335,21.0,6.0,23.0,2.831222211173036,0.5852495543672015,1,10,60,60,0.016666666666666666,0.16666666666666666,1.0
CP024,chokepoint,eigenvector,76.5,80.5,1.0,127.0,31.955742700263183,0.38983957219251336,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
CP024,chokepoint,node_throughput,87.96666666666667,88.0,47.0,127.0,16.802912042480756,0.36203208556149735,0,0,0,60,0.0,0.0,0.0
CP024,chokepoint,pagerank,84.31666666666666,87.5,26.0,127.0,22.454090010331978,0.382843137254902,0,0,5,60,0.0,0.0,0.08333333333333333
CP024,chokepoint,share_monthly_network_flow,87.96666666666667,88.0,47.0,127.0,16.802912042480756,0.36203208556149735,0,0,0,60,0.0,0.0,0.0
CP024,chokepoint,total_degree,75.18333333333334,87.5,11.0,127.0,33.16956521417149,0.41648841354723704,0,3,15,60,0.0,0.05,0.25
